MES,ANO,TMAX,TMIN,ETP
6,2001,22557,11.1526666666667,2.37413182588828
7,2001,26.4367741935484,11.9883870967742,2.04169976837242
8,2001,31.1051612903226,14.6741935483871,1.88938130366202
9,2001,31.3383333333333,16.69,1.88632693295776
10,2001,31.4454838709677,18.0696774193548,2.34873931714168
11,2001,30.7923333333333,20991,2.6899058320001
12,2001,29.1890322580645,19.1661290322581,3.2239849590257
1,2002,31.3670967741935,20.4716129032258,3.68323890428492
2,2002,30.4725,19.9410714285714,3.82118263463188
3,2002,32.5022580645161,21.858064516129,4.08747851895567
4,2002,34573,20892,4.34241803948106
5,2002,28.5883870967742,17.3012903225806,3.25481998629794
6,2002,28.9603333333333,14681,2.90688399028992
7,2002,27.1267741935484,12.3990322580645,2.10218780286283
8,2002,31.9503225806452,15.6087096774194,1.86190015258265
9,2002,32047,15.6276666666667,1.67740413952265
10,2002,36.8090322580645,22.1058064516129,2.46512963237
11,2002,32869,20402,2.73580365426711
12,2002,31.8335483870968,22.1177419354839,3.24565869328736
1,2003,30.7832258064516,22.1816129032258,3.50379259762668
2,2003,30.1257142857143,21.7560714285714,3.54840576617241
3,2003,30.4222580645161,20.5129032258065,3.82450509978716
4,2003,27.7856666666667,16.6056666666667,3.63496732420285
5,2003,25.4329032258065,12.2951612903226,3.26104348711127
6,2003,27.1213333333333,13.9826666666667,2.97162746705863
7,2003,27.3209677419355,13.0577419354839,2.28467589214237
8,2003,26.108064516129,9.89064516129033,1.65829007879267
9,2003,29.8603333333333,15.1726666666667,1.7579963543006
10,2003,31.8332258064516,18.4161290322581,2.06528730652902
11,2003,32.6163333333333,18.8916666666667,2.65947106874785
12,2003,30.7629032258064,21.2925806451613,2.94912689533031
1,2004,33.2709677419355,21.0232258064516,4.00386388168466
2,2004,34.5406896551724,20.9941379310345,4.32254717861639
3,2004,33.8074193548387,19.7270967741935,4.4478540891846
4,2004,31448,20.1293333333333,3.87790117210677
5,2004,22.548064516129,12.8341935483871,2.8397997574989
6,2004,23.2156666666667,12572,2.64658931790117
7,2004,23.2516129032258,12.1058064516129,2.0834577646871
8,2004,26.7877419354839,12.0083870967742,1.92987360712361
9,2004,32.7196666666667,16274,1.90937399039909
10,2004,30.5090322580645,17.5445161290323,1.95559695446263
11,2004,30128,18.5136666666667,2.51677713863003
12,2004,30.7696774193548,19.9648387096774,3.06784642142192
1,2005,29.7432258064516,21.9241935483871,3.26892053707493
2,2005,32.9421428571429,20.8017857142857,4.18595914615616
3,2005,35.9706451612903,21.1509677419355,4.58529992033509
4,2005,33134,20.3316666666667,4.11990884505343
5,2005,28.3009677419355,14.8861290322581,3.50308004251917
6,2005,27.7403333333333,15.3116666666667,3.01259856367427
7,2005,24.8151612903226,10.6761290322581,2.24519191484449
8,2005,30.9974193548387,13.6387096774194,1.92442524604518
9,2005,27.5566666666667,13566,1.61962788633898
10,2005,29.9754838709677,19.6341935483871,1.92960875912316
11,2005,30713,19.3203333333333,2.42631425163536
12,2005,30.9329032258064,20.7225806451613,2.95128358040464
1,2006,33.2416129032258,21.8893548387097,3.80203257628013
2,2006,31.3721428571429,20.8,3.92168014795881
3,2006,31.9341935483871,21.2793548387097,4.01703599845218
4,2006,29.0676666666667,18.1253333333333,3.83414222563898
5,2006,26.3574193548387,11.3335483870968,3.64189229257961
6,2006,27.6636666666667,13.9376666666667,3.16030827796937
7,2006,29.0812903225806,13.7345161290323,2.56928410544401
8,2006,30.1829032258065,13.7012903225806,1.9807690080154
9,2006,29.5743333333333,14.9033333333333,1.70789006516335
10,2006,32.0096774193548,20.8445161290323,1.97465533873275
11,2006,32797,20.2906666666667,2.4505949713538
12,2006,30.501935483871,22.2774193548387,2.65699106626997
1,2007,29.6767741935484,22.4470967741935,2.96955934686686
2,2007,29.5596428571429,21.5742857142857,3.43722562291214
3,2007,30.5877419354839,20.0303225806452,4.01997166664382
4,2007,29.9573333333333,18.8183333333333,3.83609071234188
5,2007,25.7909677419355,13.1912903225806,3.25252051402178
6,2007,27.8013333333333,12.2516666666667,3.28165419502835
7,2007,25.2374193548387,10.6835483870968,2.37061680497875
8,2007,28.8054838709677,12.8748387096774,2.09254391271962
9,2007,35667,18103,1.88151982876283
10,2007,36.0338709677419,21.3912903225806,2.04064581779238
11,2007,31.5323333333333,19.1143333333333,2.18674106952313
12,2007,32.4745161290323,21.2603225806452,2.95708587090741
1,2008,30.4087096774194,21.2674193548387,3.19464254276998
2,2008,30.3658620689655,20.6093103448276,3.65900914978367
3,2008,29.5703225806452,19.3009677419355,3.82730522081066
4,2008,28291,17.3836666666667,3.6446683910313
5,2008,25.5132258064516,13.2806451612903,3.37430203195047
6,2008,24.8186666666667,12.3213333333333,2.97784569921875
7,2008,29.9445161290323,13.8290322580645,2.90174981014909
8,2008,29.9135483870968,14.8438709677419,2.23191849867466
9,2008,30.8383333333333,13.5316666666667,1.7733666473638
10,2008,33.9135483870968,20.1467741935484,1.90831178270889
11,2008,32.1526666666667,20471,2.21343267874586
12,2008,35.153870967742,20.9932258064516,3.0229544813566
1,2009,32.1896774193548,21.1306451612903,3.31154911838671
2,2009,32.0478571428571,22015,3.7350118945192
3,2009,32.9248387096774,21.1890322580645,4.24100382282773
4,2009,33.9513333333333,18.7456666666667,4.45828297262897
5,2009,29.1025806451613,16.1758064516129,3.68527849098687
6,2009,23929,11.2766666666667,3.09455582609852
7,2009,23.1725806451613,12.9067741935484,2.37240756151789
8,2009,26.7129032258064,13.8741935483871,2.16627925131893
9,2009,28334,16.1796666666667,1.84312392057655
10,2009,30.1948387096774,18.7425806451613,1.79729398709967
11,2009,30.6116666666667,22.4733333333333,1.95368545402043
12,2009,29.2545161290323,21.7858064516129,2.31464677304939
1,2010,29.6248387096774,22.0454838709677,2.82170917940517
2,2010,29.9175,22.4414285714286,3.2439896621964
3,2010,30.7441935483871,20.6029032258065,3.80636870243828
4,2010,29184,17.5606666666667,3.8414595514239
5,2010,24.4148387096774,13.1648387096774,3.29933439836414
6,2010,26237,13.4326666666667,3.30148111478462
7,2010,26.5506451612903,12.7712903225806,2.75200549744985
8,2010,29.2764516129032,11.8622580645161,2.41201640813205
9,2010,32275,17455,1.92619875585615
10,2010,29.1706451612903,16.2212903225806,1.70497571539905
11,2010,30.5606666666667,17.1606666666667,2.02458599969376
12,2010,31.4922580645161,21.3641935483871,2.45523940308991
1,2011,31.1470967741935,21.9687096774194,3.07287424101741
2,2011,28.9510714285714,21.7485714285714,3.05907511532361
3,2011,28.9487096774193,20.6422580645161,3.41471007836341
4,2011,28.4026666666667,18.3303333333333,3.66564662314642
5,2011,25.6845161290323,13.8625806451613,3.5320714217662
6,2011,25011,11.4663333333333,3.22496022294365
7,2011,25.7925806451613,13.0877419354839,2.81111663894842
8,2011,28.09,13.7448387096774,2.37907448584633
9,2011,31906,14.9043333333333,2.09025612475626
10,2011,31.9290322580645,18.6006451612903,1.83882448779108
11,2011,31.4103333333333,18.5466666666667,1.99977800926727
12,2011,35.2154838709677,20.6964516129032,2.7023070916218
1,2012,32.5383870967742,20.9174193548387,3.14233604944114
2,2012,33.3620689655172,21.8268965517241,3.78980866273613
3,2012,32.3048387096774,19.19,4.05591847456485
4,2012,30372,18.5073333333333,3.82811861314864
5,2012,26.6577419354839,14.8129032258064,3.4834415985142
6,2012,24.81,13.6123333333333,3.08863656514085
7,2012,24.1412903225806,11.4438709677419,2.90347261907061
8,2012,30.7558064516129,14.7690322580645,2.7084405489671
9,2012,33.7656666666667,16.36,2.08537667204309
10,2012,33.2029032258065,19.8148387096774,1.94557738266289
11,2012,33887,21.5103333333333,2.14557602490633
12,2012,33.6874193548387,22.8622580645161,2.45104057741727
1,2013,33.4229032258064,21.0522580645161,3.15299989646546
2,2013,32.7364285714286,21.8960714285714,3.57211765134246
3,2013,31.8006451612903,20.5045161290323,3.87936858063729
4,2013,27.7153333333333,16706,3.70226699533894
5,2013,27.74,15.11,3.53975215605727
6,2013,25.3376666666667,15378,3.22327772696897
7,2013,24.6377419354839,11.4970967741936,2.9213234666238
8,2013,27.3803225806452,11.1038709677419,2.57082225335072
9,2013,31.4286666666667,15.3286666666667,2.13463588608348
10,2013,31.3290322580645,18.3161290322581,1.85509936626432
11,2013,32.9196666666667,20.1866666666667,1.97985705519297
12,2013,33.878064516129,22.491935483871,2.39407721347454
1,2014,31.4474193548387,21.5767741935484,2.79411696930185
2,2014,33.6185714285714,21.9989285714286,3.63711372110836
3,2014,29.5658064516129,20.0390322580645,3.51426650778007
4,2014,29.5846666666667,18889,3.79312641010349
5,2014,25.9409677419355,15.0425806451613,3.35291125541158
6,2014,25804,14.3283333333333,3.21316800232158
7,2014,25.4477419354839,12.3748387096774,3.02776861366894
8,2014,30.4145161290323,14.5935483870968,2.93638072059339
9,2014,34.1596666666667,18.9193333333333,2.3611649923986
10,2014,35.9758064516129,20.6254838709677,2.166380480758
11,2014,33.2833333333333,21.1443333333333,1.9262943072426
12,2014,32.8125806451613,21.9616129032258,2.21596988995346
1,2015,33.478064516129,22.8961290322581,2.86557823512764
2,2015,32.9553571428571,22.4871428571429,3.39593550192727
3,2015,33.4322580645161,20.8148387096774,4.05059235541473
4,2015,31.4663333333333,19.5153333333333,4.03044956943893
5,2015,27.7096774193548,15.9206451612903,3.56278925412814
6,2015,27.8796666666667,14368,3.57034835424134
7,2015,26.3587096774194,14.0038709677419,3.09195130339407
8,2015,33.5638709677419,15.7229032258065,3.1211356536364
9,2015,33.0843333333333,17.8373333333333,2.47508530277927
10,2015,32.9254838709677,20.5325806451613,2.06009687657146
11,2015,32.5166666666667,21.7686666666667,1.90446592050065
12,2015,30.3387096774194,22.4035483870968,1.94967657540819
1,2016,30.5816129032258,22.0345161290323,2.47365069320078
2,2016,32.1648275862069,22.8913793103448,3.12882856746058
3,2016,31.4783870967742,19.7316129032258,3.77032616496745
4,2016,33.0426666666667,19.5583333333333,4.04605053458137
5,2016,25.3287096774194,14.1825806451613,3.39071295924651
6,2016,22.6283333333333,10.8866666666667,3.16220815409678
7,2016,26.7461290322581,11.8670967741935,3.3658644036268
8,2016,29.4332258064516,13.7683870967742,2.97439264591916
9,2016,29462,13.1696666666667,2.42075371424589
10,2016,31.8183870967742,18.1396774193548,2.01324216388215
11,2016,33.7696666666667,19486,1.86951556623408
12,2016,31.481935483871,21.0958064516129,1.99404494673567
1,2017,30.9690322580645,21.3738709677419,3.89420785265928
2,2017,31.0460714285714,21.8496428571429,3.78292595753598
3,2017,31.178064516129,20.8516129032258,3.87228116323512
4,2017,27.9103333333333,17.2173333333333,3.59512912934051
5,2017,26.67,17.9293548387097,3.33494475437049
6,2017,24353,12.9653333333333,3.31515294587934
7,2017,26.2203225806452,10.6929032258065,3.57347024302561
8,2017,29.5503225806452,14.7870967741936,3.7521309984306
9,2017,35.8046666666667,18.0533333333333,4.40675168148246
10,2017,33.8274193548387,19.5603225806452,4.02328718828256
11,2017,32553,19011,4.09633536977669
12,2017,31.8477419354839,21.7825806451613,3.88096384720873
